publishedAt,textDisplay,label
2024-01-09T01:29:17Z,pilih pimpin yg cerdas pintar pandai dialog diplomasi narasi mancing emosi sikap jujur adil amanah patonah sidiq takbliq yg gemoy blimbing sayur langgar etik culas curang uang pilih org miskin yg wawas nunggu blt bulan negara hancur ulah pilih dungu ga nalar akal sehat,1.0
2024-01-08T10:51:53Z,semu putra baik bangsa smoga baik memimvin indonesia cinta bradab masyarakat sukses dunia akherat hati monggo bebas,1.0
2024-01-08T10:50:26Z,gk lengkap alur cerita min mending nonton kompas tv,0.0
2024-01-08T10:50:11Z,cerita,1.0
2024-01-08T10:50:07Z,kaishan prabowo sampek nang wkwkwkkw inget umur gambar poles dgn lucu tetep gk ngilangin wajah tua mu segemoi apa iklan hilang sifat asli emosi nama debat jg adu gagas hebat anies uda gebukin si wowo forum debat wkwkwkwk,0.0
2024-01-08T11:08:57Z,sampah tukang ngibul tukang provokasi,1.0
2024-01-08T10:49:48Z,anis maksain banget biar menang debat,0.0
2024-01-08T10:49:16Z,gue jaman jokowi prabowo nyapres periode keluarga all in dukung prabowo karna karna jokowi usung pd prabowo oposisi jokowi rekam jejak bro logika ya kompetitor lawan trus prabowo menteri tahan oposisi koalisi nama munafik prabowo bilang kalo kuasa bisnis sendat mangkrak kuasa untung pribadi keluarga usaha ya adil rakyat mahal bisnis era jokowi tajam bawah tumpul ferdi sambo senyap gitu aja bunuh laskar fp kanjuruhan usut senyap gitu aja era jokowiskrg usung cawapress anak jokowi bau kencur hutang budi k joko rekrut kemenhanapa prestasi prabowo jabat menhan food estate gusur warga food estate menteri tahan andil food estate untung bikin banjir badang kalimantan,1.0
2024-01-08T10:48:49Z,tdk tulis uu debat pd luhur bawah mur atani jiberulu pa kalah,0.0
2024-01-08T10:48:12Z,hala belgendes omong anis,1.0
2024-01-08T10:46:40Z,capres kog pimpin net bhsa nya ya,1.0
2024-01-08T10:46:09Z,ncur hancur si wowo tanam singkong gak becus,0.0
2024-01-08T10:46:03Z,pan kurang nugara pasang kurang kurang kurang terlau ambisi kurang kaerena kerlalu fokus kurang rival pencapresan,1.0
2024-01-08T10:45:56Z,prabowo maju,1.0
2024-01-08T10:45:54Z,yg presiden ga rakyat kecilyg penting yg utama yg,1.0
2024-01-08T10:45:00Z,dengerin anis ngomongpengen banting hp sumpah,0.0
2024-01-08T10:44:44Z,nak mental baswey,1.0
2024-01-08T10:44:23Z,prabowo,1.0
2024-01-08T18:37:59Z,wiraalverosantosjuniorsingkat padat omonggg bro wkwk,0.0
2024-01-08T20:18:12Z,idaindahlah emang bener lupa langgar etika yg anies laku skrg nyerang prabowo kode etik yg sok,1.0
2024-01-08T10:42:29Z,semangat prabowooo kali pilih indonesia maju,1.0
2024-01-08T10:42:06Z,prabowo bahas negaraanies ganjar bahas prabowo wkkwkwkwk,1.0
2024-01-08T10:41:41Z,ya koruptor sapu bersih,1.0
2024-01-08T10:41:26Z,ganjar prabowo data siap rumah prabowo on the spot data menit kondisi prabowo alas data prabowo tidka fear,1.0
2024-01-09T06:44:06Z,miris ya,1.0
2024-01-08T10:39:31Z,ganjar liat kurus,1.0
2024-01-08T10:39:10Z,jakarta aja gk bicara negaraa nis niss,1.0
2024-01-08T10:39:09Z,prabowo emosi kesan nya jelek,1.0
2024-01-08T10:38:23Z,mesakne wowo gebuk rembuk semangat asline kui wedi kalih jeneng,0.0
2024-01-08T10:38:09Z,paslon cocok jaksa penuntutpaslon cocok nasehat hukum,0.0
2024-01-08T10:38:07Z,anis abis disalamin ganjar langsung cabut gamau salam dgn prabowo kah,0.0
2024-01-08T14:33:09Z,ko,1.0
2024-01-08T16:47:42Z,bang,1.0
2024-01-08T10:36:20Z,skrg ngomong narkoba pasok,0.0
2024-01-08T10:31:51Z,kadabrus,1.0
2024-01-08T10:50:24Z,lihat solo skrg ubah drastis yg,1.0
2024-01-08T10:26:41Z,jgn mikir naik gaji n rmh dinas tni polri asn aja pikirin buruh pabrik n anggur ngapain gaji gede pikir yg buruh n rakyat sipil bntu negara segi pajak n buruh bntu usaha operasi gk pikir rmh krja bnyak yg kos gaji n butuh hmpir sma tdk ad tabung trs rakyat sipil yg nganggur butuh krjaan ngapain mikir yg mapan lawak capres,1.0
2024-01-08T10:26:32Z,ribu komentar dukung paslon nomor moga sesuai milu,1.0
2024-01-08T10:25:37Z,gua kesel moderator aja,1.0
2024-01-08T10:25:06Z,diam krna sabartpi krna nggak gagasanlucuharus nya nilai yg berkualitasdari debat ss udah yg cerdasgagasan luasetika tinggisemoga anis presiden republik indonesia aminnn ya robbal alamin,1.0
2024-01-08T10:23:59Z,tulus sat set,1.0
2024-01-08T10:23:21Z,buka mata hati kaliaaansiapa yg lebi terus jokowii nilai yg berkualitasdan yg,1.0
2024-01-08T10:21:09Z,nonton debat serasa nonton drakor mana laku tekan korban terus sidang tutup jahat,0.0
2024-01-08T10:20:53Z,anies muhaimin duaduanya pimpin yg cerdas berani bijak ambil putus yg adil,1.0
2024-01-08T10:20:42Z,ganjar cerdas jg y ternyta ga nyangka tp anies yg baik amin,1.0
2024-01-08T19:36:23Z,kerjakerbau sapi,1.0
2024-01-09T07:02:19Z,araimade pinter bicara yg rapi atur kalimatnyatak kalimat yg isi bs dipahamiada ilmu dlm kalimatnyabkn tong kosong yg nyaring bunyi yq,1.0
2024-01-09T07:05:01Z,kangmasnotokerbau sm sapi tetap binatangjgn manusia otak kerbau yakerja habis kerja ajatak apamalah manfaat manusiia,1.0
2024-01-08T10:18:05Z,ganjar mahfud is the best,1.0
2024-01-08T10:16:46Z,temu anies dangkal dewasa,1.0
2024-01-08T10:15:02Z,yg presiden tolong warga rohingya yg masuk udh contoh benalu benalu kaya,1.0
2024-01-08T10:13:31Z,ganjar,1.0
2024-01-08T10:11:07Z,yg nilai biar tonton tau data yg salah,0.0
2024-01-08T10:09:48Z,anis moga bpk pilih presiden ri aamiin,1.0
2024-01-08T10:08:00Z,debat sampek ribu kali tetep prabowo gibran,1.0
2024-01-08T10:07:57Z,debat tau betapa kejam nya prabowo jabat thn tri tahan,1.0
2024-01-08T10:04:31Z,anies yg butuh suara kitatapi yg butuh orang jenius anies baswedan,1.0
2024-01-08T10:04:03Z,prabowo egk ngomong jab nya etah ngelantur,1.0
2024-01-08T10:04:01Z,gin ya akademisi debat jatuh,0.0
2024-01-08T10:03:41Z,anies president indonesia,1.0
2024-01-08T10:03:00Z,ntah sesak banget paslon no kayak gak pake tahu banget yahhngomongnya asalasalan tau omong apasemua orang hak bicara etik,0.0
2024-01-08T10:02:57Z,komentar yg ga kalo anies mimpi muncul rasa anies jd pimpin ayo pilih beliau indonesia yg,1.0
2024-01-08T10:02:52Z,anis jenius pintar hati,1.0
2024-01-08T10:02:25Z,mo pilih ganjarsy alergi partainyamo pilih prabowowapresnya anak haram konstitusiamin az dehhh,1.0
2024-01-08T10:02:04Z,amin aja,1.0
2024-01-08T10:01:52Z,all in anies,1.0
2024-01-08T09:59:49Z,anis mantap,1.0
2024-01-08T09:59:44Z,gimana presiden kritik dikit darah krtik masyarakat,0.0
2024-01-08T09:58:45Z,seru debat capres gp baguscapres ps burukcapres ab akademis tunggu,1.0
2024-01-08T09:58:01Z,anies menang,1.0
2024-01-08T09:57:59Z,memang ganjar anies gak tau rahasia tahan negara bongkar publikasi negara negara isi indonesia kuat indonesia saran kayak sampah israel koar koar tank merkavanya kuat koar koar kuat merkava bilang hebat hancur anti tank buat tangan hancur rpj bahan alon keras semen rahasia jaga buka ya buka ruang tutup bocor informasi hak presiden prabowo salam demokrasi,1.0
2024-01-08T09:57:43Z,amin the best,1.0
2024-01-08T09:57:01Z,seru debat cawapres ahh,0.0
2024-01-08T09:56:41Z,debat curah pikir boleh dngn visi misi tp blh pojok smx rakyat indonesia,1.0
2024-01-08T09:55:58Z,yg debat visi misi kerja prabowo data salah lgicoba debat kerja anis ganjar coba respect jatuh martabat paslon watak calon presiden,0.0
2024-01-08T09:55:22Z,jan e anies iki piye ck legie omongane opo duwe diabetes bar kui kari loroe,1.0
2024-01-08T09:54:06Z,,1.0
2024-01-08T09:53:03Z,jam mnt prabowo kek mo nang sih,1.0
2024-01-08T09:52:40Z,yg komment bayar yahhhhhh,1.0
2024-01-08T09:52:36Z,salut orang cerdas mana apa pena tak tingal bukti kecerdasaan kata,1.0
2024-01-08T09:51:08Z,iya tuh,0.0
2024-01-08T09:49:18Z,resiko bawa beban si gibran wkwk pilih prabowo eh si gibran mending golput,1.0
2024-01-08T09:46:05Z,panas prabowo nya nyerang mulu,1.0
2024-01-08T09:44:31Z,masyarakat yg cerdas menilaijejak langkah prestasi buktinnya yg nyata omon,1.0
2024-01-08T10:33:49Z,sebut prestasi pilih dunia prestasi pas jado prajurit,1.0
2024-01-08T12:53:59Z,userljjbkvu prestasi yg pilih prestasinyastelah jabat,1.0
2024-01-08T09:42:36Z,usul tonton capek kali diam wasting time,1.0
2024-01-08T09:41:44Z,klo amat sy lbh pilih anis baswedan pidato lancar smua msuk ekonomi tingkat pkerjaan mudah prabowo tdk ganjar pilih anies baswedan smua msuk prktaannya,1.0
2024-01-08T09:41:22Z,fokus nkri fokus,1.0
2024-01-08T09:40:59Z,wkwkwkkwkww nunggu bukti,0.0
2024-01-08T09:40:48Z,batas prabowo selesai bicara udah potong batas pena nggak butuh etika debat ajar leluhur kalah sedih prabowo sopan santun adab nggak beli dollar,1.0
2024-01-08T09:39:42Z,prabowo,1.0
2024-01-08T09:37:01Z,sy sbg rakyat damba pimpin yg bs mngerti dngan rakyat,1.0
2024-01-08T09:36:40Z,prabowo matang terimaksih,1.0
2024-01-08T09:36:16Z,pilih menang kompak gitu aja repot,1.0
2024-01-08T09:36:07Z,yg paham dr tahan sj yg g paham ya g sok an taw,1.0
2024-01-08T09:35:58Z,insya allah prabowo angkat derajat allah swt aamiin,1.0
2024-01-08T09:33:53Z,nama barang bekas ya bekas diupdet ya tetep bekas teknologi tingkat kerusakanya cepat tolong emonemon tahan beli bekas,1.0
2024-01-08T09:31:20Z,dn cocot bosokdoa utk pa prabowokami putar putar menangknpa,1.0
2024-01-08T09:30:28Z,prabowo babak bur tampa data fatal kali pimpin kuasa data,1.0
2024-01-08T09:47:11Z,fair bang serang prabowo data bukti prabowo rumitribet sedia batas prabowo ajak temu bahas buka strategi paslon nourut kayak bau sekongkol kerja prabowo batas sedia paslon nourut laden aja prabowo bahas lain temu paslon nourut manfaat batas prabowo prabowo bodoh kalo batas sesuai data mudah prabowo ya batas paslon nourut manfaat prabowo bodoh,1.0
2024-01-08T09:28:39Z,asn buka lowong nya uji mudah amin,1.0
2024-01-08T09:26:26Z,kalo kemenhan lulus baik fort bragg dapet nilai nilai tri didik pecat,1.0
2024-01-08T09:26:08Z,banyak playing victim nya ya gemoy gak gila jabat udh kalah tetep nyalon aja gitu ya gak gila jabat,0.0
2024-01-08T09:25:43Z,tau capresnya salah hadirin suka ribut menganggu aman sidang debat,0.0
2024-01-08T09:23:40Z,jaman batu gak terang terang buka tahan negara dibukakalau bahaya negara bidik negara laintapi konteks nya jatuh pribadi yaa senjata ampuhibarat kasar buah simalakama buka kena kode etik tri buka anggap bohong jalan amanah mentritanggapan orang awam pihak siapasiapa,0.0
2024-01-08T09:22:20Z,,1.0
2024-01-08T09:21:13Z,tema debat untung prabowo krn pendidika nya profesi sbg militer jabat menhan,1.0
2024-01-08T09:19:28Z,prabowogibran,1.0
2024-01-08T09:18:55Z,debat in rakyat indonesia milik pandang yg pimpin indonesia tuju yg ad yg kes batas bibir aja,1.0
2024-01-08T09:18:31Z,dukung prabowo semangat pakk,1.0
2024-01-08T09:17:13Z,teman,1.0
2024-01-08T09:15:37Z,semangat kerja buzzer prahowo menhan gagal,1.0
2024-01-08T09:15:15Z,prabowo ngambil biar tau bicara lawan gampang sanggah prabowo cuman nyanggah aja gak gagas,1.0
2024-01-08T09:14:16Z,dapat anies mmg sengaja pancing emosi prabowo biar prabowo rap api maksimal tangap aniestapi anies mmg keren,1.0
2024-01-08T09:12:06Z,sambut calon longkap yg,1.0
2024-01-08T09:15:23Z,ganti banggg,1.0
2024-01-08T17:18:51Z,aamiin,1.0
2024-01-08T09:10:31Z,presiden nya nantisemoga indonesia baik,1.0
2024-01-08T09:10:20Z,arepo hajar ngasi modar ttp ganjar,1.0
2024-01-08T09:10:08Z,emang anis pimpin jakarta lahan pribadi utk rumah utk masyarakat jakartasama hal tanah prabowo tanah milik prabowo milik negara aneh anis tanah org modi hak,0.0
2024-01-08T09:09:05Z,prabowo gibran,1.0
2024-01-08T09:08:52Z,aman ygy,1.0
2024-01-08T09:08:04Z,sayang menhan koreksi jabat,1.0
2024-01-08T09:11:53Z,,1.0
2024-01-08T09:06:54Z,kasi prabowo sungguh negara pribadi,1.0
2024-01-08T09:06:49Z,anies medali emas prabowo medali perak ganjar medali perunggu,1.0
2024-01-08T09:02:24Z,calon presiden indonesia miris smua,1.0
2024-01-08T09:00:21Z,debat susun papar rencana kerja bangun depan kepala negara indonesiaok ok masyarakat indonesia masalah debat lunas hutang negeri besar rp triliun waduuuh debat atas lapang kerja tingkat anggur kerja data anggur indonesia total juta orangdari duduk jiwa debat bangun yg rata pelosok desa jalan tanah hujan repot lewat jalan tsb masyarakat nyata pulau jawa propinsi sumtra kalimantan dll debat bangun sekolah puskesmas layan sehat rendah pelosok desa p jawa propinsi debat hankam bukti ungsi rohingya air pulau aceh menghadang nelayan waduuh,0.0
2024-01-08T09:00:10Z,debat karo pinter omong seng jarang ngomng yo kalah rekiki uduk debat tp nyerang,0.0
2024-01-08T08:59:48Z,g yg pantes dadi presiden jatuh smua,1.0
2024-01-08T08:59:18Z,tahi lalat area bibir,1.0
2024-01-08T08:59:16Z,anies bacot doang pinteraksi,1.0
2024-01-08T08:59:00Z,semangat prabowo,1.0
2024-01-08T08:58:27Z,omong anis rekam jejak kejam boss sok hebat kasih sempat hhhh seok seok bukti jakarta hhhh ngaca,0.0
2024-01-08T08:58:26Z,lihat mata anis kaya mata orang jahat malam iningeri,0.0
2024-01-08T08:55:42Z,ngakak bgt ngomongin gaji tni polri pdhl umr nya rendah,0.0
2024-01-08T08:54:02Z,debat sampe debat paslon ga ngatur emosi,0.0
2024-01-08T09:00:30Z,paslon aja gitu perilaku,0.0
2024-01-08T08:54:00Z,bnrr buka bner demokrasi debat kritis yg diprrdebatkn disosmed bnyk sdh dbuka,1.0
2024-01-08T08:53:58Z,kapok gak t hajar,1.0
2024-01-08T08:53:25Z,maaf salah data militer alutista milik negara transparan data orang kuat negara,0.0
2024-01-08T08:53:04Z,prabowooooo terbaiiiikkkkk,1.0
2024-01-08T08:52:51Z,amn,1.0
2024-01-08T08:52:40Z,mantep,1.0
2024-01-08T08:52:29Z,anis hy ngomong arang indah,0.0
2024-01-08T08:52:29Z,paslon ngmbang brasa hambar gagas sesi jdi juri ajaa teruss dkit tuju dgn tdk stju dgn,1.0
2024-01-08T09:09:38Z,lha beda anis ganjar jatuh prabowo tukang ngibul tukang provokasi,0.0
2024-01-08T08:52:09Z,amn,1.0
2024-01-08T08:51:45Z,moga prabowo presiden,1.0
2024-01-08T08:51:41Z,pimpin tangan anti kritik ngeri,1.0
2024-01-08T08:50:31Z,anis piknik tdk paham bunyi yg nama tongkosong nyaring bunyi,1.0
2024-01-08T08:49:44Z,dukung jokowi dukung prabowo tdk dukung sdh indonesia ubah sdh ganti presiden salam hati,1.0
2024-01-08T08:49:27Z,prabowo habis kulit wkwk,1.0
2024-01-08T08:47:27Z,tampil tanya layar mc baca tonton yg baca sesuai yg pegang mc,1.0
2024-01-08T08:46:58Z,debat sadar yg dipilihkentara prabowo serang calontetap semangat calon next presiden amin,1.0
2024-01-08T08:46:29Z,maaf udah beda level tri vs gubernur tri ngurusin aman negara gubernur urus profinsi maaff ya,0.0
2024-01-08T08:46:06Z,pertrungan yg ahli bahasa lawan ahli perang,1.0
2024-01-08T08:44:34Z,malas liat paslon suka nyerang gin,0.0
2024-01-08T08:43:13Z,komennya baperan klo ga serang namany debatitu pidato namanyatrus knpa serang gaya krn sebenanrnya diblakang kubu,1.0
2024-01-08T08:39:21Z,anies utk ganjar gak mutu,1.0
2024-01-08T08:38:12Z,kyuuuuu cekurukuk mpok jeruk ganjar lirik prabowo,1.0
2024-01-08T08:36:00Z,anis pimpin negara loh pimpin kuliah yg teori ganjar prabowo jawab sih ok pimpin negara gak pimpin kuliah,1.0
2024-01-08T08:34:13Z,fen slainkalo tidakprabowo ganjar bagus hasil kinerjax gubernur yaaa prabowo jugabaik wakdduk men tahan kalo anis takut dgn lobang jalan celaka anis yaaaaa,0.0
2024-01-17T17:50:07Z,donichdketurunan arab sombongjgnkan yg tuaank sdh merendhkn pribumi aslihanya pribumi asli yg iq nya rendah asia tenggara sesuai hina si aldo yg jdi jongos politik,1.0
2024-01-20T19:24:30Z,donichdyoi hebat pd prabowo ngomongnya gak sepinter,1.0
2024-01-08T08:31:18Z,liat mata ganjar lirik anies,1.0
2024-01-08T08:30:28Z,ngomong doank anis ya gimana ngomong awang doank gimana mimpin asean riil nya hadeh,0.0
2024-01-08T08:28:38Z,orng orng yg pandai tahan tpi blm skil bidang tahan atuh orng yg alam lapang ente kadang ente arghhhhhhbukanya adu gagas visi misi adu misi jatuh kocak kocak ambisius jdi presiden tpi jgn mengahsut,0.0
2024-01-08T08:28:19Z,jago kalo emang tau yg bangun anis jakarta yg bangun solo ganjar jabat yg proleh prabowo gantung sisi,1.0
2024-01-08T08:27:40Z,tetep paslon,0.0
2024-01-08T08:27:36Z,bahas paslon,0.0
2024-01-08T08:27:33Z,,1.0
2024-01-08T08:27:30Z,prabowo lupa klo freeport ambil amerika pas mantan mertuany presiden,1.0
2024-01-08T08:26:07Z,knpa sih ganjar baca teks ya,1.0
2024-01-08T08:25:42Z,bahas sesuai topik fokus serang debat ya debat topik tahan paslon kaca tri prabowo paslon bahas minus nya perintah prabowo era jokowi masyarakat buka nilai plus minus prabowo pimpin tri tahan kelas tri minus kelas negara,1.0
2024-01-08T08:25:21Z,nama debat ya pakai data serang argumen,1.0
2024-01-08T08:24:04Z,anis ngga isi nya kosong,0.0
2024-01-08T08:23:14Z,ganjar yess,1.0
2024-01-08T08:22:56Z,serang prabowo posisi kerjanyajgn salah paham komentar,1.0
2024-01-08T08:22:50Z,bang anies bisa cari kesalahn orng wkwkw,1.0
2024-01-08T08:55:00Z,amn,1.0
2024-01-08T08:22:02Z,yg sanggat puas,1.0
2024-01-08T08:54:50Z,debat ko nyernag personal aneh,0.0
2024-01-08T09:01:13Z,kurmanisjogja tema nya tahan politik negeri jelass paslon prabowo jabat menhan ngapain ajah gak baper bawa bawa personal kalo krtik dapat nya keliru yoo so so baper,0.0
2024-01-08T08:20:25Z,moderator susup dukung wowo vidionya kkb ga kelar ko capres tugas menhan,1.0
2024-01-08T08:20:16Z,coba liat mimik wajah prabowo anies deh,1.0
2024-01-08T08:19:51Z,hmm gemas ya sesuai gelarnyabeberapa kali data keliru data keliru yg data faktual mengcounter data dg data eh maaf sy tonton aja sih tp bnyk ngomennya,0.0
2024-01-08T08:30:09Z,kalo kritik konteks kerja sih ga ya personal fair data prabowo transparan data tolong sedia leluasa potong biar orang keliru paham,1.0
2024-01-08T08:19:26Z,prabowo,1.0
2024-01-08T08:19:15Z,anis baswedan mimpin jakarta beranta mimpin indonesia wkwkwk,0.0
2024-01-08T08:31:15Z,nyarik prestasi anis gubernur ngab tolong bantu,0.0
2024-01-08T08:18:30Z,paslon paslon pinter bicara pinter retorika pilih prabowo presiden,1.0
2024-01-08T08:17:13Z,ya temansaudara pimpin angkat sesuai harap hormat,1.0
2024-01-08T08:16:42Z,ketawa baca komen yg username pake angka ndak nalar blas,1.0
2024-01-08T08:16:33Z,prabowo orang tulus nkri tp kalo anda menang yaudah lihat aja kerja nya pelak kerja orang liat aja kerja kalah prabowo lapang dada podcast om dedy cobuzer,0.0
2024-01-08T08:15:19Z,komennya heran paslon nyerang prabowo ya lo teliti aja beliau gak dasar argumen pribadi gimana kitau percaya kaum awam aja nilai paslon intelektual enak banget bahan goreng wkwkw,0.0
2024-01-08T08:14:42Z,anis imin nya gibran prabowo nya trus ganjar banteng nya,1.0
2024-01-08T08:14:39Z,debat santai tuding an rakjat bela yg diam krn diam emas perak pepatah belanda,1.0
2024-01-08T08:13:26Z,amin,1.0
2024-01-08T08:12:20Z,udah tau menhan tema geopolitik ga siap data bilang sabar wkk,0.0
2024-01-08T08:12:10Z,klau anis d anggap serang prabowoterus apakbarnya dengn cawapres prabowo yg serang jg,1.0
2024-01-08T09:17:23Z,potong tumpeng,1.0
2024-01-08T08:11:51Z,prabowo presiden nya,1.0
2024-01-08T08:11:13Z,mantap anies wowo bikin babak bur,1.0
2024-01-08T08:11:03Z,pimpin cerdas bicara dunia ga sampai ya ga presiden,1.0
2024-01-08T08:10:27Z,politik indonesia kejamkawan lawanlawan kawantergantung situasi nya,1.0
2024-01-08T08:28:39Z,ga indonesia nama politik negara gitu,1.0
2024-01-08T08:10:18Z,love u prabowo,1.0
2024-01-08T08:08:59Z,moa orang orang yg terpilihbenar mampu yg baikakan orang kerja sandang yg pas dgn dirinyatinggal yg mental jiwa yg menyadarismoga klaw dah yg trpilih satu mampu untk indonesia yg lbih baikdlm presidenaku bowo,1.0
2024-01-08T08:07:52Z,prabowo gibran,1.0
2024-01-08T08:07:34Z,gak jd milih anies kalo gitu,1.0
2024-01-08T08:06:27Z,bahaya nih oknum balik layar serang personal ade nmbbkmmmmnmmmnmmdalam debat kali sampe lindung tuju hati konsep debat tuju pihakpihak ambisius jatuh nya mata public,1.0
2024-01-08T08:06:17Z,paslon ngomongnya hx fokus jatuh paslon smua jg nilai,0.0
2024-01-08T08:05:46Z,guys unggul teori unggul praktek,1.0
2024-01-08T09:17:21Z,yg teori kalah praktek bukti ngga heh,1.0
2024-01-08T09:21:02Z,userljjbkvu kayak capres tu bang,1.0
2024-01-08T08:05:43Z,debat inu tdk merobah pilih rakyat prof anis kutik milik pribadi hallo nenyimpang apropo,1.0
2024-01-08T08:05:05Z,anak prabowo y,1.0
2024-01-08T08:04:46Z,anies ambil hati islam doang lgs bahas palestinamanis bgt mulut nya presidenpanglima tinggi jdi presiden yg loe yg nama loe aja aniesloe presiden hrus hormat ajajijik bgt presiden kyk gtu,1.0
2024-01-08T08:04:37Z,pengin milih yg usir rohingnya,1.0
2024-01-08T08:04:17Z,gue pen milih ganjar prabowo tp knp wakil gibran gitu,1.0
2024-01-08T08:03:29Z,prabowo gibran,1.0
2024-01-08T08:03:24Z,sehat menteri tahan,0.0
2024-01-08T08:03:20Z,c smua,1.0
2024-01-08T08:02:41Z,panelis cuman ngambilin bola doang,0.0
2024-01-08T08:02:15Z,prabowo gibran,1.0
2024-01-08T08:01:54Z,orang indonesia bilang cinta negara bangsa orang yng kritik cinta,1.0
2024-01-08T08:01:11Z,,1.0
2024-01-08T08:01:02Z,all in prabowo,1.0
2024-01-08T08:00:57Z,gaji dpr rangin gaji sama dgn gaji umr dongbayar pajak cmn dpr miris indonesia,1.0
2024-01-08T07:59:56Z,mantap wowo,1.0
2024-01-08T07:59:30Z,prabowo ga debat emosiaan,1.0
2024-01-08T07:59:13Z,fokus padamisi menjatuhkanreceh banget,1.0
2024-01-08T07:59:06Z,pilih anies muhaimin amin presiden panglima diplomasi negara cerdas,1.0
2024-01-08T07:58:55Z,buzzer bayar silah bela yg bayar saat pilih pilih hati nurani,1.0
2024-01-08T07:58:48Z,lihat omonomon aja alam,0.0
2024-01-08T07:56:57Z,anis,1.0
2024-01-08T15:12:34Z,hahaha prabowomu kiamat ga presiden,1.0
2024-01-08T17:57:10Z,rapitasarihahaha mantul banget komennya tuju,1.0
2024-01-08T07:56:17Z,masyarakat indonesia pimpin anak keci ngerti mikir pake otak,1.0
2024-01-08T14:58:04Z,,1.0
2024-01-11T22:59:20Z,no,1.0
