publishedAt,textDisplay,label
2024-01-07T15:25:53Z,rakyat udah cerdasbrpasti pilih pimpin yg udah alam amp anti koropsi brgak percaya janjiquot yg manis mulut sajabrakhirnya lupa janjiquotnya,0.0
2024-01-07T15:14:01Z,ahli ngomong banget luar rg ahli ngomong semu salah dimatanyabradakah pikat orang pandai bicara pidato diplomasi,0.0
2024-01-07T15:13:43Z,pinter ngomong tp sayang dlm omonganya kliatan bngt gampang tp blm yg lontar br glagepan sembunyi kerja nya slama kena skakmat br dlm dngn data yg real jg milik pandang yg negara brjarjibeh laka lawan libas sat sett,0.0
2024-01-07T15:04:53Z,saa hendra hendarsahgarut jawa barat dukung capres nourut anis baswedan menang februari,1.0
2024-01-07T15:00:59Z,insyaallah amin yg terbaikamiin,1.0
2024-01-07T14:59:50Z,mantap o,1.0
2024-01-12T09:41:09Z,nomor urut emosional acara resmi debat capres,1.0
2024-01-11T09:25:38Z,klau lihat wajah prabowo tulus negara raut wajah nya sabar prabowo subianto menang,1.0
2024-01-09T14:35:10Z,sengaja iri prabowo brsehat prabowo,1.0
2024-01-09T05:58:35Z,pimpin bangsa tdk mudh balik telapak tangan berat butuh pimpin yg amanah jujur dn yg utama baik ekonomi indonesia adil dn makmur bismillah,1.0
2024-01-09T10:45:28Z,aku anis pintar ngomong,0.0
2024-01-09T10:35:20Z,capres victory,1.0
2024-01-09T11:30:52Z,userlrxqfsj iya marahini debat misi misikanpa bahas personal sampe harta pribadi,0.0
2024-01-09T00:00:09Z,pilih prabowo brmenurut lupa ingatkanbrtapi yg pikir pikir utk brsemoga kali bpak prabowo menangb semangat,1.0
2024-01-08T15:10:11Z,mah debat lapor tanggung menhan indonesia sih asli,1.0
2024-01-08T07:05:32Z,prabowo bahas rencana indonesiaanis ganjar bahas kerja prabowosemakin yg ketarketir kalo prabowo presiden,1.0
2024-01-08T06:23:59Z,bingung banyak baca komenan nya nyerang personal gagas debat yg bawa negara yg bahas jga perintah yg liat dri sudut pandang balik kali yg nyerang personal yg krg blg gin quotbapak ga ngomongin etika sesat org cinta indonesia penting pribadiquot serang personal doktrin tonton kasi banyak yg ngomen yg blg serang dri amat ku yg netral ga gitu huhu apa moga pimpin indonesia yg pilih allah izin yg amanah jujur adil cinta indonesia rakyat balance cinta bagi perintah,1.0
2024-01-08T04:19:41Z,pimpin moga jalan amanah benerquotbekerja baik ekonomi negara ayom masyarakat musnah paraquotkoruptor,1.0
2024-01-08T02:34:36Z,muka anis liat jahat bgt debat balut senyum,0.0
2024-01-08T01:21:24Z,alhamdulillah very smart n relevan visi misi negeri depan teknokrasi integritas indonesia dunia,1.0
2024-01-08T01:20:56Z,khianat prabowo a href,1.0
2024-01-08T01:01:18Z,ganjar netral objektif gama yess,1.0
2024-01-08T00:30:15Z,demen anis moga pilih aamiin cerdas ga cari teman diri top mantap is the best sehat tenang yah pembawaanya,1.0
2024-01-07T23:54:01Z,ganjar realistis,1.0
2024-01-07T23:49:56Z,mudahquotallah menang pi prabowo aminn,1.0
2024-01-07T21:04:24Z,menjatuhkn lawan,1.0
2024-01-07T19:38:40Z,preeet wowo cm modal emosi doang,0.0
2024-01-07T21:18:34Z,yaa nilai lu krna lu ngedukung lu bicara gitu krna netral,1.0
2024-01-07T18:57:43Z,paslon no senggol tp liat yg no jelas teknis no emosional,1.0
2024-01-07T18:29:35Z,tni polri hidup sehat sejahtera keluarga republik indonesia,1.0
2024-01-08T01:02:10Z,orang butuh pimpin nanam singkong aja gagal gimana pimpin negara jenderal tukang culik orang pimpin orang otoriter masyarakat jawa barat prabowo istirahat nikmat tua pimpin negara tugas berat prabowo,1.0
2024-01-07T18:47:47Z,bakar jenggot,1.0
2024-01-07T17:53:11Z,allah ga speak up hormat paslon debat kali bener pancing emosi argh udh ngerendahin orang bener bener tipe orang ken jatuh orang sesat ni orang minimbulkan pecah benci negatif banget aura ya allah bacot etika etika wkwk intropeksi ni orang,0.0
2024-01-07T17:51:16Z,amin amin ubah,1.0
2024-01-07T17:42:11Z,gw doang yah ngerasa ganjar jebak utk prabowo tau klo gak jwb prabowo dpn krna rahasia negara amp situ giring opini prabowo transparan amp dgn ganjar simpati masyarakat,0.0
2024-01-07T17:38:06Z,panggung kali milik no konteks on topic sasar no kuasa no praktisi,1.0
2024-01-07T23:52:04Z,sriernawatidi tangan anis anggar dki triliun habis dki banjir macet kumuh,0.0
2024-01-07T17:28:03Z,anies milik pikir global dgn metode urai runut data fakta analisis solutifbismillah amin menangaamiin ya allah,1.0
2024-01-07T17:00:22Z,moga pimpin gabanyak omong doang baik rakyat,1.0
2024-01-07T16:56:48Z,moga amin,1.0
2024-01-07T16:44:32Z,rencana tahan negara rahasiabrterlalu bahaya buka publik,1.0
2024-01-07T16:40:58Z,kualitas mas anis,0.0
2024-01-07T16:31:25Z,anis tau kalo prabowo bahaya nyenggol mulu wkwk,0.0
2024-01-07T16:11:45Z,pimpin yg kuping lebar karna dengar keluh rakyat kuping yg lebar orang bijak tdk cakap rela korban negara perhati fair ri yg cinta,1.0
2024-01-07T16:02:34Z,pimpin yg ngorek borok orang bisa prabowo gibran persiden ri,1.0
2024-01-07T16:01:04Z,dukung nomor,1.0
2024-01-07T15:54:21Z,paslon transfaran paslon serang merndahkan menjlekan mersa keliahatan yg bnar negarawan pikir penting pribadi,0.0
2024-01-07T16:21:51Z,pandai ngomong doang klo gk bukti mas lucu org skrg mo makan janji manis doang ya,0.0
2024-01-07T15:38:03Z,piih prabowo gibran baik bangsa,1.0
2024-01-07T15:46:53Z,mantap pko nya yg dibuli yg lantik amin,1.0
2024-01-07T15:35:35Z,pecat rena culi mikir kir,1.0
2024-01-07T15:25:11Z,iya menhan nanem singkong hutan kalimantan ya bro,0.0
2024-01-07T15:13:13Z,moga ganjar presiden alfatihah,1.0
2024-01-07T15:12:16Z,sehat tuk capres cawapres,1.0
2024-01-07T15:03:52Z,ya cocokx imam mesjid sj,1.0
2024-01-07T15:10:09Z,setujuuuuu pk prabowo baik,1.0
2024-01-07T14:55:54Z,hati hati orang pinter susun kerja alias ngibul brdebat cari sosok yg pinter ngomong yg pinter kerja jadihati hati mikiiirrr brmaaf dapat,0.0
2024-01-21T09:59:31Z,nya si milih anies debat jd prabowo dg luas hati anies nginjek leher org,1.0
2024-01-11T17:39:31Z,butuh visi misi yg mulutquot manis paslon brbrbryg butuh kerja nyata kesingkronan mulut bahasa tubuh tulus juang rakyat nya,0.0
2024-01-11T17:00:36Z,kerenn hrs kompak utk lawan dinasti curang dn ank haram konstitusi,1.0
2024-01-11T09:26:20Z,gak ganjar partai usung nonton debar tarik ganjar,0.0
2024-01-10T01:25:35Z,suka prabowo dg orang blkngnya,1.0
2024-01-09T07:04:14Z,gimana indonesia fresh graduate kerja buka lapang kerja luas utama pengalamanumur,1.0
2024-01-09T05:51:58Z,visi misi gumbar pribadi mu prabowo,1.0
2024-01-09T11:13:56Z,malas nonton debat nonton film thriller serang menang,0.0
2024-01-08T13:01:17Z,tulus ikhlas prabowo pimpin negara inibrsemangat prabowo orang hebat pintar apa kalah orang tulus ikhlas brrakyat pintar nilai pintar omong pilih brtetapi tulus ikhlas bawa pimpin adil bijaksanabrselalu sehat semangat prabowo,1.0
2024-01-09T05:12:24Z,klo gk mw jtoh jgn debat,0.0
2024-01-08T13:08:28Z,tema tahan,0.0
2024-01-08T13:09:41Z,aamiin,1.0
2024-01-08T14:02:25Z,fakta blogg,1.0
2024-01-08T07:20:24Z,kalo jiwa nasional gk kaya,1.0
2024-01-08T05:18:47Z,masyallah tulus hati prabowo,1.0
2024-01-08T04:05:05Z,emang liat unggul belah unggul,0.0
2024-01-08T03:52:55Z,amin gtgtgtgtgtluar mantap,1.0
2024-01-08T06:36:26Z,jgn lupa bantu mk nya kak,0.0
2024-01-08T04:13:21Z,alhamdulillah anis,1.0
2024-01-08T01:11:00Z,anis berani terbukacerdas to the pointbrbukan penting pribadinyabrini calon pemimpinbrberani benarpak anis,1.0
2024-01-08T00:29:33Z,tiga capres prabowo alam urus negara,1.0
2024-01-08T05:28:00Z,doa balik bpk smga cpt sadar klou you ngk pnts jdi presiden jgn trllu mmksa,0.0
2024-01-08T01:13:38Z,prabowo serang pribadi duluan serang,1.0
2024-01-07T22:08:21Z,saing jatuh brprabowo gibran presiden,1.0
2024-01-07T20:51:12Z,rakyat maju negara kepmimpinan adil rakyat butuh ucap manis ucap tiga kalah rakyat ucap jujur hati otak so bijak pilih ubah maju negara capai indonesia emas penting pribadi nafsu,1.0
2024-01-07T23:58:19Z,anis kl suruh ngomong pinter gubenur gimana jakarta,0.0
2024-01-07T19:32:07Z,alhamdulillah no tulus isi nya cinta indonesiayg nya gimik kulit casing nya,1.0
2024-01-07T21:40:46Z,pilih no nama acara debat ya mnjatuhkan sah aja kalo diskusi universitas anis jelek prabowo,1.0
2024-01-07T19:08:14Z,gw salut prabowo serang kanan kiri tetep kalem senggol,1.0
2024-01-07T20:38:41Z,condong prabowo watak pribadi yg emosi data nya transparan takut pimpin yg anti kritik,1.0
2024-01-07T19:21:18Z,hooi brmelek gagal maksa,1.0
2024-01-07T18:15:01Z,roasting lawan jatuh lawan mendapa poin si kerja nyata ajah kaya jokowi ga omong prestasi,0.0
2024-01-07T18:10:53Z,massa allah bpk wowo muka lugu liat banget ihlasnya sabar yaaa bpk menang,1.0
2024-01-07T19:17:41Z,jabar menhan g nnyak nnyak g knp cerai,1.0
2024-01-07T17:45:51Z,pasang amin insya allah menang pilpres,1.0
2024-01-07T17:35:01Z,noviadayaniyg udah kali nyapres,0.0
2024-01-07T17:20:00Z,kualitas calon presiden anis omong narasi karna jam terbang nya pimpin minim,1.0
2024-01-07T17:43:15Z,kerja prabowo,1.0
2024-01-07T17:03:33Z,speechless liat debat capres aminn kredibel,1.0
2024-01-07T17:03:23Z,bismillah ganjar hati kalah menang garis tangan ya,1.0
2024-01-07T17:38:27Z,supiadieodatsrkx prabowo mantan militer juang negara beda kayak kau beban negara,1.0
2024-01-07T17:40:09Z,singkat malam bowo babak bur borok bongkar ya,1.0
2024-01-07T16:58:21Z,amin aniescak imin ri,1.0
2024-01-07T16:52:17Z,senang orang serang personal tdk argumen politis quotmargaret thacherquot setia prabowo,1.0
2024-01-07T16:27:36Z,pa ganjar ttp yg baik,1.0
2024-01-07T19:25:48Z,ganangprsty wowo,0.0
2024-01-07T17:10:33Z,alhamdulillahahirnya dapat jwban yg layak duduk kursi pimpin negara inibukti pakta dlm debat serang kiri kanan tengahtanpa sadar kiri kanan serang bukti unggul kiri kananselamat sukses prabowo gibrankami rakyat dukung no kuattegas sejahtera,1.0
2024-01-07T17:11:18Z,abidgemingmenteri tani nya dr partai oposisi ya bgt hasil nya niat bantu presiden yg dr partai nasdem dukung anies jd penghianat jokowi fakta,0.0
2024-01-07T16:21:45Z,jago ku mas gibran generasi muda terus bangsa utk indonesia emas,1.0
2024-01-07T16:20:13Z,cakep pk anis,1.0
2024-01-07T16:42:22Z,prabowo debat kali ngambang aneh gitu,1.0
2024-01-07T16:35:22Z,keren an ngomongin south china sea blepot ga paham ngomongin asean hadehh nol,1.0
2024-01-07T16:22:51Z,ya bingung balas nya gmn,1.0
2024-01-07T16:15:05Z,prabowo sehat ya brakan orangquot bahagia,1.0
2024-01-07T16:09:34Z,klg bsr,1.0
2024-01-07T16:30:35Z,amin,1.0
2024-01-07T16:58:58Z,bangjametwxzr sabar dikit bang milu kalah menang allah swt maha tau,1.0
2024-01-07T16:04:53Z,cerdas gesit ganjar,1.0
2024-01-07T17:22:22Z,amin,1.0
2024-01-07T16:09:12Z,yes orang bijak hina orang prabowo,1.0
2024-01-07T15:54:25Z,in saa allah no aamiin,1.0
2024-01-07T15:34:56Z,udah sepuh,0.0
2024-01-07T15:32:21Z,amin,1.0
2024-01-07T15:41:43Z,sesuai fakta,1.0
2024-01-07T15:06:30Z,amiin,1.0
2024-01-07T14:59:24Z,abah anis masyaallah sekuha menang,0.0
2024-01-07T14:59:15Z,rasional intelektual,1.0
2024-01-07T15:08:43Z,bambangkusnomo insya allah moga jd ri,1.0
2024-01-07T14:55:51Z,salam jari,1.0
2024-01-07T14:55:39Z,debat kali om wowo emosional yg paliny tonjol cumqn anis,0.0
2024-01-10T12:04:12Z,berkalikali dukung prabowosetelah tayang pilih prabowo kandidat bawa indonesia,1.0
2024-01-10T09:02:25Z,umat umat kristen bawabawa agama ya,1.0
2024-01-11T05:30:24Z,jatuh adu argumental rakyat nilai yg yg salah moga amin menang,1.0
2024-01-09T07:44:37Z,peluk dari prabowo nama sajadah ku brbrnext ri prabowo,1.0
2024-01-09T15:27:46Z,lawak,1.0
2024-01-10T03:21:22Z,pimpin yg butuh gagas tp yg benerquot tulus rakyatbrbanyak gagas bagus tp takut takut laksana,1.0
2024-01-10T03:42:52Z,faktanyabr alutsista bekas publik hak war monitor thanks bahas negara tetangga brbr indonesia alami juta serang siber publik hak akun yg bahas ttg cyber attack brbr milik tanah ratus ribu hektare prajurit tni milik rumah dinas publik hak brthanks akun yg bahas ttg tanah hgu food estate sampe ngebandingin food estate afrika ladang singkong pake bantu satelit banget brbaru tau kalo hektar tara luas jogjakarta brpak prabs revisi yg hektar luas bal x luas singapore luas byk negara seduniabrkarena tanah hgu milik negara trnyata tani juang hak kelola byk tanah bahas jokowi anis dlm debat capres emang byk rakyat yg gk tau brbr istri nama personalbrbrbisa beda personal bukanbrbr oiya data yg ganjar data rahasia negara byk media koran akun yg udah dapet data prabs gak aja sih gin salah paham brbrfull nang brintinya debat capres bgt adu data seru debat supporter krn argumentasi bawa data serta sumbernyabrbremang klo ngomonhbrsubjek predikat objek daftar pustaka,0.0
2024-01-08T15:19:08Z,aniss lebihhh hindar zona nyaman gentle,1.0
2024-01-08T09:23:25Z,simple aja hidup sejahteramerasa pilih no aja hidup sulitsemakin merosot pilih no aja,1.0
2024-01-08T08:22:58Z,wajar prabowo tema malam bidang prabowo,1.0
2024-01-08T05:56:41Z,sayang bicara ttg tahan aman capres yg angkat isu opm papua yg ancam aman rakyat daulat nkri yg timur luput perhati,1.0
2024-01-08T05:42:48Z,salam ubah indonesia yg pebih,1.0
2024-01-08T08:29:03Z,jiwa nasional coba food estate kroni,1.0
2024-01-08T04:06:48Z,ganjar no go presiden nkri,1.0
2024-01-08T02:54:40Z,ganjar mahfud takjub,1.0
2024-01-08T02:08:15Z,moga p prabowo rangkul p anis p ganjar utk kolaborasi team work maju indonesia,1.0
2024-01-08T01:45:37Z,ganjar emang kerenpaling santai,1.0
2024-01-08T01:32:31Z,cerdas lugas amanah alam bukti track record prestasi tdk baperan buka utama sdm manusia manusia siaapa moga ri berkah presiden baik aamiin yaa robbal alamiiin,1.0
2024-01-08T02:47:12Z,kk gusdur doa mbah maimun,0.0
2024-01-08T03:01:01Z,tp udh d kpk cma prabowo sm gibran yg ga prnh masuk kpk userjfqfsnq,1.0
2024-01-08T03:05:11Z,quotsaya ga butuh jabat aniesquotbrterus,1.0
2024-01-08T00:49:23Z,debat malam kayak tema evaluasi kerja tri tahan wkwkwk,0.0
2024-01-08T00:13:27Z,all in wowooooo anak mudaa,1.0
2024-01-08T02:44:19Z,dar tata bahasa brtapi data lemah menhan prabowo yg ganjar yg prabowo tdk,1.0
2024-01-08T02:48:49Z,terimakasih prabowo pancing buka rahasia tahan negara jabat korban negara,1.0
2024-01-08T01:52:02Z,singkong,1.0
2024-01-08T01:53:19Z,userjfqfsnq contoh sdm baik mah udh konslet otak,1.0
2024-01-08T00:03:41Z,tema debat emang bidang beliau,1.0
2024-01-07T23:18:07Z,tetep ganjar pranowo,1.0
2024-01-07T22:48:42Z,capres no urut figur pimpin negara konsep matang ukur bangun indonesia brbrsosok smart sejuk tenang bijaksana mindset global skala nasional internasional,1.0
2024-01-07T22:31:02Z,bismillah hati rakyat ganjarpranowo mahfud md,1.0
2024-01-07T21:24:51Z,baca tema debat jelasjelas tema debat tahan prabowo jabat menhan ya kulit kerja prabowo sesuai tema debat aneh duku korban rujak kanan kiri semangat capresnya tujuanya bangun bangsa negara cinta indonesia,1.0
2024-01-07T20:37:18Z,bismillah moga yg pilih quot pimpin yg beril imam yg kuat amin ya roob,1.0
2024-01-07T22:47:44Z,buset debat capres mana aja brbranies unggul debat etika hati dllbrbrskarang gilir serang panas anies gapunya hatibrbranies tau masalah indonesia,1.0
2024-01-07T19:57:23Z,orangorang ky gitu tuh muka omdo,0.0
2024-01-07T18:50:08Z,doa baik indonesiasemoga pimpin pilih pimpin yg amanah jujur adildan bawa negara indonesia bersih korupsi yg menggroti ekonomi indonesia,1.0
2024-01-07T18:46:13Z,prabowo bilang dapat mulu capres lainkelihatan bingung,1.0
2024-01-07T18:37:29Z,indonesia butuh ubah ubah adil makmur sejahtera rakyat amin,1.0
2024-01-07T18:22:19Z,cerdas respect arah anis the best,1.0
2024-01-07T18:56:47Z,serang tema debat tahan wajar paslon beliau yg tri,1.0
2024-01-07T19:20:34Z,sasar tembak ganjar lembut nyerangnya yg benerquot sakit hati ya anies,1.0
2024-01-07T18:09:55Z,satu pilih nomor insha allah menang aamiin,1.0
2024-01-07T18:07:45Z,hidup turut sederhana aja sayang calon presiden karna proses gampang semangat calon moga sehat lancar h amiiin,1.0
2024-01-07T18:35:14Z,yg bilang anies real semuabrbrdimana jatuh cobabrbrkalau komentar pakai akal sehat cuap,1.0
2024-01-07T17:44:16Z,indonesia ubah amin,1.0
2024-01-07T19:33:19Z,bang islam orang ambisi pimpin jgn pilih,1.0
2024-01-07T17:34:05Z,ok lahhklo bahaya coba jatuh yg kuasa,0.0
2024-01-07T17:22:17Z,prabowo bukti jiwa besarterbukti kalah jokowi penting bangsa negara beliau bantu presiden jokowi menhan,1.0
2024-01-07T17:23:53Z,materi tema debat tahan prabowo menteri cecar ya ya wajarbrbribarat ngomongin makan ya si koki wajar ditanyasoal masakan,0.0
2024-01-07T17:11:28Z,sitiap ganjar dapat ketawa yaa,0.0
2024-01-07T17:29:54Z,g tau judul debat dukung g sekolah mas klo gitu mah,0.0
2024-01-07T17:24:32Z,orang hina jatuh muncul menang hehehheh,0.0
2024-01-07T16:31:26Z,aniss kerennn wowo emosiiiganjar diam,0.0
2024-01-07T16:35:01Z,,1.0
2024-01-07T16:25:20Z,bismillah insya allah prabowo rakyat indonesia emas,1.0
2024-01-07T17:05:09Z,pinter dongeng doang kerja,0.0
2024-01-07T17:05:10Z,trus ga sesuai yg janji gue harap lu penjarain ya lu kutuk lu kebodohanlu,1.0
2024-01-07T16:53:31Z,bozz tema debat bkn mslh tani tp tahan keamanangeopolitik global,0.0
2024-01-07T16:21:01Z,anies baswedan,1.0
