publishedAt,textDisplay,label
2024-01-10T14:07:52Z,anis ganjar cm bnyak crita ngoni,
2024-01-10T14:03:04Z,debat tau kapasitas tema,
2024-01-10T13:54:27Z,panik kah egk bagus debat salut lumayan,
2024-01-10T14:12:20Z,cuih,
2024-01-10T13:46:37Z,serang serng prubadi,
2024-01-10T13:45:52Z,intisari nya prabowo layak,
2024-01-10T13:44:47Z,mas anis mas anis,
2024-01-10T13:40:05Z,anis senyum,
2024-01-10T13:39:01Z,pilih no sukses pk prabowo moga sht trs pk,
2024-01-10T13:38:59Z,prabowo baca visi misi zero idea,
2024-01-10T13:38:35Z,liat aja nya bagus nggak prabowojgn gampang bodoh,
2024-01-10T13:34:29Z,ngenyek,
2024-01-10T13:29:36Z,rakyat yaa jngan lupa,
2024-01-10T13:29:31Z,prabowo,
2024-01-10T13:29:00Z,all in prabowo,
2024-01-10T13:26:39Z,all in prabowo,
2024-01-10T13:25:11Z,bowo gibran biar pajak gak,
2024-01-10T13:23:54Z,prabowo hati prabowo gagas utk rakyat depan gagas tum partai dlu pilih jokowi skrg prabowo presiden amin,
2024-01-16T10:55:43Z,klau sabar mah debat move on sindir paslon dukung ngatain gblok lgi,
2024-01-10T13:21:18Z,anis tri aja gagal pecat pintar rangkai ngibulnya aja ganjar rubah angka miskin provinsi nya sibuk koleksi video boep,
2024-01-10T13:19:48Z,gaji tni gaji sipil yg peras tulang tulang,
2024-01-10T13:15:28Z,kerja bangsa,
2024-01-10T13:15:12Z,moga bumn,
2024-01-10T13:14:44Z,pikirin rakyat pikir pajak jngn,
2024-01-10T13:13:40Z,iya biaya rakyat rakyat cekik,
2024-01-10T13:13:34Z,paslon no orang cerdas pk prabowo gk jatuh kellen b pikir debat dgn orang bodoh orang bodoh tambah prabowo majuu,
2024-01-10T13:07:56Z,udah liat udah,
2024-01-10T13:05:30Z,ingat ektp,
2024-01-10T13:03:43Z,prabowo alam lapang,
2024-01-10T13:03:39Z,pada prabowo,
2024-01-10T13:03:14Z,gk strategi,
2024-01-10T12:58:28Z,mas manis dah kayak anak abg labil suka ngerate orang kek anak abg ngerate brrapa rate outfits mu yaallah dah mas manis ngomong etika tp omong nya gada etikanyasesi ajang nungslepne,
2024-01-10T12:58:08Z,negara personal debat roasting,
2024-01-12T02:43:59Z,bang golput skrng gue pilih prabowo,
2024-01-19T17:28:48Z,selamat gabung orng dungu lai,
2024-01-10T12:52:18Z,lawan knp kayak serang prabowo tdk adil,
2024-01-10T12:51:48Z,presiden moga anis,
2024-01-10T15:30:46Z,tuju,
2024-01-10T12:47:55Z,bismillah bpk prabowo gibran,
2024-01-10T12:46:00Z,omong cuman omonggg kerja kerja kerja kaya jokowi omong kerja,
2024-01-10T12:43:54Z,aniss orangya suka senyum hati sanggat sanggat jahat,
2024-01-10T12:43:44Z,hidup prabowo,
2024-01-16T05:22:30Z,tuju besuk pokok baik indonesia,
2024-01-23T05:12:30Z,jalmiaja yg baik adalh pribumi asli,
2024-01-10T12:42:29Z,prabowo presiden madiunn pusat,
2024-01-10T12:41:37Z,komentar isi buzzer rpkwkwwkkwwkwkwk,
2024-01-10T12:37:53Z,prabowo,
2024-01-10T12:35:45Z,prabowo we love you,
2024-01-10T12:32:22Z,moga pk prabowo amanah aamiin no ok,
2024-01-10T12:21:44Z,prabowo gak pandai bicara yg diomongin konkrit kandung benar yg lai pandai bicara ampas,
2024-01-10T12:20:52Z,debat bully capres baik tulus jatuh lawan buka aib,
2024-01-10T12:14:50Z,forsa ganjar,
2024-01-10T12:00:25Z,butuh bukti nyata opini fakta,
2024-01-10T11:49:16Z,gua curiga pa ganjar pro anies krn yg awam oke sj dg prabowo tp dg isi debat prabowo basic ulang data yg bawa forum debat beliau mantan menhan yg seyogyanya kepala samasekali cermin jelas sosok yg lawan anies dg data yg kerja emosi yg stabil ngejawab ngawur emosi rendah lawan debat adil ganjar anies yg undang kick andy oertanyaan tajam rendah hadap dg tenang gilir kali wowo mudah emosi mengoblok lawan kandang sy bener ga habis pikir susah aku dg ttg kerja dlu hati yg sabar masyarakat jg butuh jelas ditutuppi playing victim,
2024-01-10T11:49:14Z,sy g suka prabowo tp skrng sy pilih prabowo,
2024-01-10T11:48:32Z,ken ngejait tu bibir,
2024-01-10T11:48:27Z,komando ijtima ulama no anismuhaimin for presiden aamiin,
2024-01-10T11:44:49Z,prabowo the best,
2024-01-10T11:41:21Z,prabowo gibran,
2024-01-10T11:40:32Z,menit anies jatuh prabowo,
2024-01-10T11:40:22Z,org yg mls ngikutin politik tpi kali insyallah pilih prabowo beliau diri dsna krn peduli dg negara,
2024-01-10T11:39:32Z,astagfirullah udah ngucap dgr yg bilang anies jahat bener debat debat aja jgn bully gitu moga allah balas,
2024-01-10T11:22:47Z,adab nya ganjar anis gak,
2024-01-10T11:22:26Z,oh iya iyaknapa anis gak maranin prabowo selesai debat jabat tangan,
2024-01-10T11:15:52Z,mantap,
2024-01-10T11:08:38Z,selefel panelis kalah sm gibran,
2024-01-10T11:07:24Z,prabowo anti kritik bawaanya emosi kritik,
2024-01-10T11:05:15Z,all in prabowo,
2024-01-10T11:01:15Z,kepala desa aja yg ngomongnya blebabblebeb asa malu dengernya presiden malu mata dunia,
2024-01-10T11:00:54Z,prabowo is the best,
2024-01-10T10:47:14Z,tdk butuh orng yg pintar bacot pilih prabowo,
2024-01-10T10:45:35Z,matius tb bahagia cela aniaya kepada fitnah jahatterjemahan al maidah ayat orangorang iman ingat nikmat allah kepada kaum serang tangan allah tahan tangan ganjar surat anies ayat,
2024-01-10T10:38:28Z,warga jakarta minimal milik pandang obyektif nilai kerja gubernur pra anies gubernur anies milik gebrak orisinil jakarta maju trotoar lebar gubernur anies dukung helat asi games bersih dagang kaki dll mrt lrt jaman jokowi rencana sdh jokowi eksekusi jokowi trans jakarta luncur kali setiyoso konsep lajur halte khusus trans jakarta sblm lajur tsb jaman ahok trans jakarta operasi lajur khusus tsb bus sekolah jaman orde operasi swasta dg sistem setor alhasil seleweng bus sekolah angkut tumpang non siswa krn supir kejar setor jaman ahok bus sekolah hidup biaya pemprov shg gratis pakai ac bkt jaman setiyoso turap bersih kali huni liar jokowi jembatan sudirman ii ahok beban apbd rptra jokowi pakai apbd sponsor swasta spt taman honda toyota dll bersih kalijodo konversi rptra ahok tertib rusunawa ahok ganti anies dg program dp yg cicil tdk jangkau masyarakat miskin rusunawa tinggal orang hak jadi lahan bisnis bbrp oknum program kjpkjs jokowi bawa nasional dg kipkis beliau presiden revitalisasi sekolah pasar jaman setiyoso prestasi fenomenal ahok bersih tanah abang dagang kaki yg macet parah kawasan tsb kondisi skrg sila stlh situasi normal pandemi pasu orange biru dll jaman ahok dg gaji ump bbrp fasilitas sejahtera tambah sampah jakarta selesai ahok dg ambil alih kelola sampah tangan swasta gaji karyawannya sesuai ump bbrp fasilitas sejahtera tambah dll terobos rasa jaman anies jalan layang seberang jalur commuter line pasar minggu depok sayang rencana matang shg timbul bottle neck akses masuk jembatan moga gubernur anies bs pecah tsb dg lebar jalan shg tdk bottle neck solusi gubernur anies jakarta jangka pendek hitung matang waring tutup kali buat trotoar kemang yg matang shg salur air mudah mampat akibat banjir buat lajur kemang raya yg bahaya baik lajur lebar dll solusi proyek image formula e buat tugu rotan tugu sepeda yg uang pakai rptra jpo instagramable sudirman dll jakarta kenal dunia sbg tuju wisata dgn ada monas tmii ancol dg dufannya kampung betawi kota tua dll jakarta milik kuliner yg agam masakan harga kelas street food bintang street food jakarta kenal manca negara masuk acara tv negara faktor sebab wisatawan malas jakarta macet kumuh banjir kriminalitas kali bau dll shg gubernur jakarta fokus baik jakarta yg warga wisatawan nyaman berani pilih gubernur hilang fokus gerbrakan orisinil kelola wilayah presiden,
2024-01-10T10:36:02Z,kyk km becus aja kerja km,
2024-01-10T10:35:18Z,paslon no mulut manis hahaha,
2024-01-10T10:34:07Z,dukung prabowo,
2024-01-10T10:32:42Z,mohon maaf debat simpul yg bobot cari salah mohon maaf anis pribadi suka sikap bicara yg hina rendah martabat kuat negara capai yg dapat jabat gubernur sesuai hasil yg dapat yg gembor kampanye dulumohon maaf pimpin negeri,
2024-01-10T10:27:22Z,anis jabat perintah indonesia,
2024-01-10T10:27:21Z,durasi jam menit tanda prabowo insyaallah preesiden,
2024-01-23T00:01:50Z,krn lu dongo,
2024-01-10T10:26:35Z,prabowo is the best ever,
2024-01-10T10:23:17Z,,
2024-01-10T10:21:36Z,all in gemoy,
2024-01-10T10:15:38Z,oiya yg korupsi ihh parah bgt,
2024-01-11T02:57:43Z,nyerang kerja d tri dg kritik,
2024-01-11T04:35:26Z,presiden qno ga celah utk serangapa nya yg serangsalam amin menang putar,
2024-01-11T07:38:42Z,ah bener,
2024-01-11T13:53:54Z,pretttttt,
2024-01-10T10:05:45Z,amin gak yg,
2024-01-10T10:01:35Z,nonton spy tau kudu pilih,
2024-01-10T10:00:57Z,beri kuat sehat prabowo ya allah,
2024-01-10T10:00:25Z,moga prabowo presiden ya allah,
2024-01-10T09:55:10Z,sya dukung capres terap hukum qisas malaysia hukum mati koruptorbiar negri aman kondusip,
2024-01-10T09:54:23Z,prabowo presiden salam lombok,
2024-01-10T09:47:06Z,suka probowo tpi nggk suka wakil nya bocah ingus taekkkk,
2024-01-10T09:42:48Z,kalo yg senggol situ udah marah marah senggol ganti hebat calon pimpin hati luas kayak samudra yok yok gemoy,
2024-01-10T09:38:46Z,ganjar mahfud sulit jelasjelas perang korupsi korupsi pilih ganjarmahfud doa moga ganjar mahfud menang putar,
2024-01-10T09:31:41Z,all in,
2024-01-10T09:27:07Z,anies penghianat bohong pilih aneh,
2024-01-10T09:26:00Z,anis pandai ngomong isi nya ampas,
2024-01-10T09:21:49Z,jdi gerem iyterutama kpda anistawny mngkritik lawan debatbukan fokus debat utk jdi calon presiden,
2024-01-10T09:19:46Z,ngomongmisi visi dech bagus selesai jessica wongso tindas baca komen baca tanggap,
2024-01-10T09:18:07Z,anis dalam bicara sales tahan negara strategi depan hadehhh gatau gitulah orang dungu ganjar aja,
2024-01-10T09:17:57Z,lihat debat biar gak salah pilih,
2024-01-10T09:17:03Z,pick me banget loe anies tema tahan geopolitik hubinternasional globalisasi bahas nilai pimpin gk nyambung,
2024-01-10T09:16:10Z,sy org yg bodoamat tp kali hati trgugah utk tonton ikut trnyata tmn tiktok nilai pandai dlm ucap tp kerja zonk tp indonesia butuh pimpin yg kerja nyata omong,
2024-01-10T09:16:08Z,live debat capres tvone,
2024-01-10T09:07:24Z,sumatera menang prabowo gibran putar,
2024-01-10T08:58:43Z,andal komprehensif,
2024-01-10T08:49:47Z,keluarga dukung prabowo lian jujur milik pondasi yg kuat masyarakat indonesia,
2024-01-10T08:49:26Z,gerak tubuh ekpresi wajah anis kayak orang iri dengki sakit hati tutup senyum palsu,
2024-01-10T09:49:26Z,arti hakikat ubah ajar yg,
2024-01-10T08:38:27Z,prabowo gibran ri allahummasolli ala muhammad amiin ya rabbal alamin,
2024-01-10T08:37:21Z,tulus bolone prabowo,
2024-01-10T12:37:16Z,kosong ampas wkwkwk,
2024-01-25T17:04:17Z,adiyadi lahhhhh emang reng bet otak,
2024-01-10T08:33:23Z,prabowo ni bos,
2024-01-10T12:41:39Z,kosong omdo wkwkwk,
2024-01-10T08:28:57Z,aniess gak tau tolong jelek yg prnh nolong diaa ih,
2024-01-10T08:25:24Z,presiden cegah masuk imigran gelap,
2024-01-10T08:20:49Z,ganjar cari data berjamjan sm prabowo menit,
2024-01-10T12:46:35Z,ente melek broww ente kayak mabok kencing onta ya gak melek banyakin minum air putih ya air putih rumah air putih maksud air aqua air sumurair galon susu onta salah tafsir,
2024-01-10T08:12:58Z,all in prabowo gibran,
2024-01-10T08:12:04Z,atitude anis pertanyakann bet sihh,
2024-01-10T08:09:07Z,bicara bekerjapak prabowo love u fullllll cinta bangsa indonesia,
2024-01-10T08:08:49Z,,
2024-01-10T08:03:44Z,anies jual aja gausa presiden biar ga ilang etika masyarakat,
2024-01-10T08:03:43Z,gw fokus moderator yaa wkwkw kek cape bgt wkwk,
2024-01-10T08:02:22Z,eneg sy omong anis,
2024-01-10T08:01:52Z,prabowo gemoy,
2024-01-10T08:01:18Z,moga d d pinpin peminpin yg lbh moga peminpin d lbh bertangung jawap rubah kehiduppan orang yg miskin no,
2024-01-10T07:48:16Z,tenang prabowo dukung orang salam juniarti kota bima,
2024-01-10T07:44:46Z,debat tahan ide ide yg kembang presiden anis rubah yg bangun jokowi,
2024-01-10T07:33:26Z,prabowo,
2024-01-10T07:26:41Z,anis menang pgn lihat gimana kerja omong nya nyindir melulusaya takut omong doang kerja gak karuan,
2024-01-10T07:21:35Z,bismillahirrahmanirrahim insyaallah ijin allah prabowo putar,
2024-01-10T07:20:48Z,muka anis sinis banget njiirrr,
2024-01-10T07:13:37Z,debat negara kasih menit capres gimana liat karakter argumen capres nya,
2024-01-10T07:13:17Z,suka baca komenan ig tweet youtube yg isi orang baperaningat yaapemilihan presiden kasihan doangkalau tau fakta ga kasihan anis wakil suara rakyat usaha lindung rakyat kuat oligarki,
2024-01-10T10:11:06Z,asek,
2024-01-10T12:49:33Z,anies banyak teori kerja zonk wakil rakyat hongkong,
2024-01-10T14:20:03Z,adiyadi ya banglu ga wakil lu paham kondisi internal indonesia,
2024-01-10T14:22:51Z,adiyadi bukti kalo anis kerja zonkwarganya aja puasmeskipun oknum yg terpuaskantapi wajar lahnamanya manusia,
2024-01-10T16:05:04Z,zaraaneera yg puas komplot pemabok kencing onta,
2024-01-10T07:02:18Z,suruh nyampeiin visi misi menjauhtkan lawan nya wkwkwkwk,
2024-01-10T07:17:27Z,wkwk nama debatkalau ga dijatuhin ya data joged,
2024-01-10T08:02:15Z,zaraaneeralu ga cape balesin komen,
2024-01-10T08:08:16Z,obrogblokpahingbendungan nggak bang gua semangatlagian koruptor ga cape makanin harta rakyatkaum elit kuasa ga cape mainin ekonomi negaracape gua bang mrk,
2024-01-10T12:52:27Z,zaraaneera klo anies yg lu koruptor hilang musnah bumi indonesia ngigo loe periode kader nasdem kbanyakan korupsi partai usung anies,
2024-01-10T07:02:16Z,tenang prabowo keluarga dintb dukung bapaksemula dukung anistapi cari kejele an orang,
2024-01-10T07:20:12Z,jelek faktaorg yg paham fakta tertawa puas liat tunjuk anis karna wakil suara rakyatingat bu balik prabowo gibran partai jago korupsi tingkat kaum elit kongkalingkong mainin negara,
2024-01-10T07:00:21Z,lawak bngt anis,
2024-01-10T06:58:30Z,lol the replies,
2024-01-10T06:58:17Z,tenang prabowo pilpres bkal pilih presiden,
2024-01-10T07:22:14Z,prabowo tambah tingkat korupsi hutang kah,
2024-01-10T12:58:06Z,zaraaneera maju indonesia biar orang yg dungu kayak kmu pinter prabowo gibran misi kasih makan siang gratis susu pas obat komplot kmu yg mabok kencing onta jdi pd sembuh,
2024-01-10T14:33:23Z,wkwkwkga bahaya tah misi,
2024-01-10T06:49:10Z,keaehtraan prajurit dp o peraen aja lupa bogo,
2024-01-10T06:45:08Z,orang dungu pilih tdk cocok pimpin negara jelaslebih,
2024-01-10T06:41:30Z,pimpin nya angkat kaum tani,
2024-01-10T07:25:41Z,anis insyaallah ibubeliau wakil suara rakyatbeliau lbh tau tntng hambat ekonomi indonesia pulih moga beliau pilih allah bantu arja tugas,
2024-01-10T06:38:59Z,orang pintar data aman negara anies,
2024-01-10T06:37:17Z,yg cut kah,
2024-01-10T06:32:47Z,prabowo fokus tindak gak cakap ya allah menang prabowo,
2024-01-10T06:26:10Z,yg bayak omongbayak bohong,
2024-01-10T07:26:21Z,hehe sebut bohong,
2024-01-10T06:22:37Z,semangat pk prabowo,
2024-01-10T06:21:01Z,aniess aniess ga gampang nisss,
2024-01-10T06:19:30Z,debat nilai karakter seseorangbelum kasih jabat aja udah nampak karakternyawkwkwkwkwkwk,
2024-01-10T07:27:08Z,karakter yg sihmenilai org debat ya,
2024-01-10T06:16:15Z,ganjar data itu rahasia negara tahan,
2024-01-10T06:09:21Z,prabowo r tolong hilangin debat gak guna suruh mahsiswa yg debat tarik tiga,
2024-01-10T06:04:11Z,prabowo,
2024-01-10T05:57:52Z,prabowoanis ambisius,
2024-01-10T07:28:22Z,ambisius prabowo ga sih tutup aja kalah beliau faktajadi dibaperin netizen,
2024-01-10T05:57:02Z,menit sesi ko pa ganjar ko buka data acara debat ya udh udh papar yg ikut partaiko ngotot ya pa,
2024-01-10T05:51:44Z,rakyat kecilsetelah debat inisaya ngerti yg pilihpak prabowo yg pilihcapres anis ganjar gak presiden,
2024-01-10T07:29:42Z,paksehat wakil suara rakyat anis pakkarna beliau buka kedok org elit,
2024-01-10T05:49:25Z,gilak wkwkwk inimah senggol bacokkkk,
2024-01-10T05:45:52Z,salam prabu,
