publishedAt,textDisplay,label
2024-01-07T17:13:17Z,nyali pa anies kaleng kaleng gimana oligarki ga ketar tir,
2024-01-07T17:13:15Z,om bowo emosi teruus aduh om om,
2024-01-07T17:13:11Z,sentimen terrus bicara nya tdk mencerminksn negarawan intelektual ga ga cocok jd ri,
2024-01-07T17:13:09Z,maaf ganjar barusan bilang yg berantas teroris me judi online pinjeman online sexsual narkoba jahat yg sngat ngeri bahaya korupsi yg nama korupsi yah h ganjar,
2024-01-07T17:13:05Z,wkwkwk males liat mulut manis hahaha inget vikiprasetio liat si anis,
2024-01-07T17:12:59Z,mantap anis ganjar wowo luhut babat abis bantah salah beliau lurus rakyat cerdas paham negara,
2024-01-07T17:12:59Z,anis yg baik,
2024-01-07T17:12:54Z,dukung nya orang ga sdm yakan tau tatib acara debatkok anak tk nonton kartunmemalukandan moderator nya,
2024-01-07T17:12:53Z,gua lulus sd doang gua paham sadar yg pintar salam lebak banten anissssssssss nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:12:42Z,tonton onsitenya norak yg tonton orng pintar yg tentu nasib bangsa bikin kayak lomba an atur,
2024-01-07T17:12:38Z,prabowogibran,
2024-01-07T17:12:38Z,personal kali,
2024-01-07T17:12:37Z,anies baswedan,
2024-01-07T17:12:34Z,talu omong bukti ga bantu palestina bantu doa doang uangsembako kalo bapa prabowo bukti,
2024-01-07T17:12:34Z,pilih amin free palestine,
2024-01-07T17:12:30Z,emang pakta bekas gimana si ko sewot klo bapa beli barang d bekas y wajar bapa sewot bapa pakta beli barang bekas,
2024-01-07T17:13:33Z,nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:14:38Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri pertahanangua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:22:11Z,anis pinter omong,
2024-01-07T17:38:31Z,prabowo emosional gitu,
2024-01-07T17:41:33Z,usermyhnvok menhan aja gak kompeten ehh nekad presiden,
2024-01-07T17:41:58Z,tulus kasihan kwkwk,
2024-01-07T17:15:52Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:12:00Z,takut debat prabowo kena stroke,
2024-01-07T17:13:43Z,hati dalam suruh pilih prabowo,
2024-01-07T17:11:55Z,yuk amin moga indonesia pimpin amin,
2024-01-07T17:16:22Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:11:51Z,nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:16:36Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:11:47Z,apresiasi anis yg hnya omon omon,
2024-01-07T17:16:52Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-11T15:48:00Z,usermyhnvok sayang omon omon aja hahaha,
2024-01-07T17:17:17Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:26:50Z,maksud gua bang gua liat pidato visi misi yg keluar sesuai temasampein aja dlu gagas nyapak anis langsung serang tipis tipis dlam pnyampaian visi misi yg sesuai dngan temamnurut gua sh ni yaaa mnurut guajngan dlu lngsung slow attack gtukan nnti sesi nya serang,
2024-01-07T17:11:33Z,,
2024-01-07T17:17:34Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:17:58Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:18:21Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:18:32Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:11:22Z,amin insya allah anis presiden amiin,
2024-01-07T17:18:58Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-08T02:50:27Z,usermyhnvok mf bang yg salah paham anis beliau tata jujur hasil kerja adaindonesia warna dunia anis panglima,
2024-01-08T03:23:22Z,iyah gestur nya kaya takut gugup gelagap udah tau debat situ ko ayoo buka yg beda engga nhambung yg beliau batas gua dukung beliaw engga pilih,
2024-01-07T17:19:09Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:19:25Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:19:54Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:20:08Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:20:35Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:20:47Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:11:07Z,anies is the best,
2024-01-07T17:11:01Z,panelis orang pinter suruh ngambil undi,
2024-01-07T17:10:58Z,tarik lihat raut wajah,
2024-01-07T17:21:15Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:10:49Z,prabowogibran,
2024-01-07T17:21:34Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:10:40Z,,
2024-01-07T17:10:37Z,prabowogibran,
2024-01-07T17:21:48Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:22:06Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:10:24Z,nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:22:36Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:10:23Z,debat kali ganjar mvp nya,
2024-01-07T17:22:44Z,gua lulus sd pilih otak yg pake paham brooo bodoh salam lebak banten nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:36:08Z,usermyhnvokjustru broserangan dr ganjar telak prabowo,
2024-01-07T17:25:37Z,adu gagas argumen nyerang personalaprisubanto,
2024-01-07T17:26:02Z,debat jelek orang aprisubanto,
2024-01-07T17:10:02Z,hahahahaha anis si wowo aja lawan gak ad takutx beliau korupsi dll ketar tir anis baswedan menang,
2024-01-07T17:09:56Z,no,
2024-01-07T17:09:49Z,yaallah anies presiden ri,
2024-01-07T17:09:47Z,nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan nanya anis om ganjar prabowo yg cecar tri tahan gua aja lulus sd heran ko engga nyambung tnya anis yah ganjar ko prabowo engga muas gugup bebal salah data salah kerja engga kaya anisss pintar tri tahan,
2024-01-07T17:09:45Z,sadar kawan,
2024-01-07T17:09:37Z,dukung no panas nih dukung no no,
2024-01-07T17:09:33Z,mantap paslon hajar paslon henti,
2024-01-07T17:09:31Z,gemoy bener gerombol emoysian aneh banget statemenya gampang banget trigger,
2024-01-07T17:09:29Z,penetuan cawapres langgar etikabertolak,
2024-01-07T17:09:24Z,ganjar preciseemosi cerdas,
2024-01-07T17:09:23Z,insya allah anies,
2024-01-07T17:09:18Z,amin,
2024-01-07T17:09:17Z,omonomon ya,
2024-01-07T17:25:56Z,klw gak serang gak debatbobok cantik aja rumah,
2024-01-07T17:55:25Z,debat doa kalo gak debat mending rumah aja,
2024-01-07T18:05:54Z,tidur aj wowo rahasia negara wowo kampret,
2024-01-07T17:09:07Z,gila yah cerdas bnr udh wibawa anis,
2024-01-07T17:09:03Z,anies aniiiis,
2024-01-07T17:09:02Z,km anis menang otak bkn yg ucap mulut km pande ngomong km bagus tulis puisi bkn presiden,
2024-01-07T17:08:55Z,sesi sesi debat ygpaling santun dlm debat ganjartidak menjustice paslon anda yg sesuai yg sangkal ganjar dngn komunikasi yg,
2024-01-07T17:08:50Z,o omong pinter,
2024-01-07T17:08:39Z,om gemoy koq gitu ya gitu ya bilang anies ngomong aja mmg om gemoy udah bener ya kerja nya lucu,
2024-01-07T17:08:33Z,amin ny ngomong doang,
2024-01-07T17:08:32Z,prabowo anis ngibul,
2024-01-07T17:08:32Z,prabowo top,
2024-01-07T17:08:32Z,banyak bikin cerpen janji doang suka nyinyirin org kayak emak belanja sayur lu ah fokus aja visi misi,
2024-01-07T17:08:29Z,berani,
2024-01-07T17:08:22Z,anies menangg lg broo,
2024-01-07T17:08:16Z,hantam mas anisss,
2024-01-07T17:08:14Z,yg presiden ttp anggur,
2024-01-07T17:08:03Z,pembuaalan ganjarngomong enak ajatdk libat aseannegara aja skrg selesai papua tdk mampukoq gaya ngomong,
2024-01-07T17:08:00Z,amin,
2024-01-07T17:07:56Z,hati hati dg yg tinggikrn hnya gantung kunciyg enak lihat rasakankerja nyata pikir bangun bs wujud yg amanat pundak nyabangsa erti negarawan sejatimana negarawan yg rusak negerihidup indonesiaindonesia maju indonesia emas,
2024-01-07T17:07:42Z,presiden nya ajah tukang sapu tukang sapu dagang somay dagang somay tukang gali kubur tukang gali kubur ya presiden nya nasib ubah presiden,
2024-01-07T17:07:40Z,anies hebat berani,
2024-01-07T17:07:27Z,capres cawapresmemiliki kurang sbagai rakyat yg pilih sesuai hati nurani pecah belah gara capres inisiapapun yg presiden doa smoga sesui omong yg,
2024-01-07T17:07:24Z,ganjarrrrrr,
2024-01-07T17:07:22Z,presiden restuin allah swt,
2024-01-07T17:07:20Z,ndengerin anies bicara pengin ktawa tp sytakut dosagmn tdk bkn pinter ngomong tp ngomonge pinter buktilalu bilang perubahanknp tdk lanjut brarti kerja jokowi yg blm selesai kapar pd biaya yg dikluarkan sdh ber m mkasian uang,
2024-01-07T17:07:14Z,bicara etika cawapresnya langgar etika,
2024-01-07T17:07:13Z,mantappp probowo gibran putar,
2024-01-07T17:07:10Z,pinter bawa tek tuuu,
2024-01-07T17:07:02Z,tivis blm panas debat nih,
2024-01-07T17:07:01Z,hai anis kao npak ambisius,
2024-01-07T17:06:58Z,gak peduli yg presiden peduli sma,
2024-01-07T17:06:50Z,debat urus cocot maricot yg pandai susun unggul yg nilai track record kerja,
2024-01-07T17:06:46Z,sadar guesnamanya debat ya serangmakanya pimpin negara pandai kritik lebaybrowwamin top markotop,
2024-01-07T17:06:45Z,anis ganjar prabowo ganjar ni maju dua udah bukti ganjar larang israel masuk prabowo bantu uang palestina anis ngomong doank masak calon pimpin sindir trus aneh,
2024-01-07T17:06:44Z,,
2024-01-07T17:06:43Z,prabowo gsnjar rebut suara pensiun polisi tni,
2024-01-07T17:06:43Z,anis knpa si jegang,
2024-01-07T17:06:42Z,hadir depat nonton sepak bola,
2024-01-07T17:06:38Z,mantap anies,
2024-01-07T17:06:33Z,kali akun fake dukung amin ga modal ya kampanye sampe segitunya nyerang komentar sosial media ambisi cuman modal ngetik sampe jatuh orang kasiann,
2024-01-07T17:06:30Z,debat mudah paham menang telak orang munafik yg bicara,
2024-01-07T17:06:29Z,prabowo menang visi misi,
2024-01-07T17:06:28Z,jabat ga jamin kuasa materilebih kuasa materi xg ga menjabatsemoga kali rakyat sdh menilaimemilih pimpin utk thn depan,
2024-01-07T17:06:29Z,ganjar blunder hilir mula pa jokowi,
2024-01-07T17:06:17Z,nis ente udh ngerjain aja jakarta,
2024-01-07T17:06:14Z,prabowo hebat pimpin aman rakyat indonesia,
2024-01-07T17:06:03Z,prabowo gibran yess,
2024-01-07T17:05:58Z,ganjar the best top gun,
2024-01-07T17:05:58Z,anak yg prabowo tu,
2024-01-07T17:05:51Z,lihat gak yg jatuh dpt,
2024-01-07T17:05:49Z,aniesbanyak ngocehdp,
2024-01-07T17:05:48Z,no hebat bahasa nya pandai elegan bahasa nya patut persiden,
2024-01-07T17:05:46Z,,
2024-01-07T17:05:46Z,daging darah,
2024-01-07T17:05:43Z,anies singgung barang bekas beli prabowo gapenting ganjar klo putus gegabah ambil prabowo cari tau,
2024-01-07T17:05:40Z,milu seru banget anjir,
2024-01-07T17:10:14Z,andai pa ganjar sabar cawapress pa prabowo duo keren,
2024-01-07T17:05:38Z,royi suryo suruh hadir ngecek dlu sblom pidato deh biar puas nti gk bikin isu lagiseklian dukung no,
2024-01-07T17:05:35Z,anies ki teori tok praltike nolll,
2024-01-07T17:05:29Z,ganjar yg ucapin omong kosong smua sesuai hati pikir ucap,
2024-01-07T17:05:28Z,yg butuh pimpin yg ber ani number p anis,
2024-01-07T17:05:24Z,tv one hadir calon pimpin langsung hakim keren,
2024-01-07T17:05:23Z,enek kalo wan abud ngmg jago ngmg doang,
2024-01-07T17:05:20Z,anis basedan ngga akhlak hahah,
2024-01-07T17:05:16Z,kaya tri masa corona tingkat,
2024-01-07T17:05:13Z,prabowo gibran,
2024-01-07T17:05:06Z,kayak anak tuh wowo bikin ngakak aja,
2024-01-07T17:04:53Z,pimpin ko emosi bicara nya banget muka prabowo penuh benci,
2024-01-07T17:04:51Z,kali kalo yg nonton mending latban aja mulut biar ga triak mulu,
2024-01-07T17:04:49Z,prabowo,
2024-01-07T17:04:49Z,salam maha damaisemoga anies ri amin,
2024-01-07T17:04:45Z,amin ri indonesia absence no more respect forever for global politics,
2024-01-07T17:04:44Z,saran kpu durasi debat ubah,
2024-01-07T17:04:38Z,keren amin,
2024-01-07T17:04:35Z,ganjar ganjar aja dgn anis rahasia negara forum mff bkn bela bpk prabowo tp yg belia,
2024-01-07T17:04:31Z,nilaipanies pprabowo pganjar,
2024-01-07T17:04:25Z,amin,
2024-01-07T17:04:18Z,anies,
2024-01-07T17:04:09Z,mas aniesmas aniessampean pinter banget,
2024-01-07T17:03:48Z,kalo negara kaya yg wowo gk mungkin hutang negara tambah rakyat rendah tindas salam ubah,
2024-01-07T17:03:46Z,anis knp sebegitunyaa yaa ambisi tiap debat presiden moga tulus rakyat indonesia,
2024-01-07T17:05:26Z,malam anies ganjar data bsa prabowo kcuali salah bukti elak dg ajak diskusi dbelakang kocak,
2024-01-08T03:40:41Z,santri blakan,
2024-01-07T17:03:43Z,nis anies banyak teori rumus,
2024-01-07T17:03:38Z,joz elegan gak baperan,
2024-01-07T17:03:36Z,debat pake timer patentarung bebas kasih rocky gerung ikhsan nurdin nursi panelis biar seru,
2024-01-07T17:17:51Z,apa kredibel tahan solusi rumah dinas tentara,
2024-01-07T18:16:19Z,thedarkegsf gimana perang pertahanin negara klo rumah uber pinjol brooh,
2024-01-07T17:03:31Z,wkwk,
2024-01-07T17:03:23Z,ah gak sabar anis yg presiden indonesia bangga penuh cinta,
2024-01-07T17:30:22Z,supiadieodatsrkx lu bro yakin bro,
2024-01-07T17:33:04Z,annisareihankan prabowo udah ngasih undang buka beneran butuh data yaa silah dtg,
2024-01-07T17:03:15Z,prabowo polisi n tentara udh th,
2024-01-07T17:03:15Z,mantap anis baswedan gagah insyaallah presiden amiin,
2024-01-07T17:03:07Z,adaayang emosional kayaknyahahahaa,
2024-01-07T17:03:00Z,visi misi jatuh orang nis aniss kyak gitu pimpin,
2024-01-07T18:32:23Z,emang system ngga celahsekelas fbi aja bobol usersoxgtus,
2024-01-07T17:02:45Z,filems perjuanggan nasionalismeh indonesia s d,
2024-01-07T17:02:44Z,pilper pilih prabowo sorry ye sorry ye anis omon omon kurang prabowo gk terima klo owo bnyk kurang wkwk,
2024-01-07T17:02:44Z,panelis buka isi doang atu mending aja ga bayar bang,
2024-01-07T17:02:41Z,full gw nonton ngawurrr si anis tahan ga rahasia klo ganjar puitis klo ngomong sok sok dg retorika nya cocok sih baca puisi,
2024-01-07T17:02:39Z,gemoy,
2024-01-07T17:02:39Z,prabowo tetap yanga jafi presiden,
2024-01-07T17:02:32Z,bagus prabowo,
2024-01-07T17:02:29Z,ganjar terbaikanis prabowo sibuk berantemsatu emosionalyg pandai tata alusista bekas vs bambu getah getih,
2024-01-07T17:02:27Z,hati nya jelekdebat kali suka menjatuhkanhati hati omonganya hipnotis,
2024-01-07T17:02:09Z,om gemoy byk teori doank bukti nya om gemoy nol,
2024-01-07T17:02:08Z,prabowo semangat ya indonesia maju,
2024-01-07T19:18:14Z,gak knerja matamuuserobjqhcy,
2024-01-07T17:02:07Z,bowo anies lbh libat serang mimik muka dua tegang pucat,
2024-01-07T17:02:06Z,smoga allaah kabul do a dn yg pemimpinriamanahsmoga pk anis yg jd pimpin riallaahu akbar,
2024-01-07T17:02:05Z,iya barang bekas nama ya bekas,
2024-01-07T17:02:03Z,bpak,
2024-01-07T17:02:02Z,anis liat licik kayak ular,
2024-01-07T17:01:53Z,pilih presiden omong kerja keras,
2024-01-07T17:01:47Z,amin,
2024-01-07T17:01:39Z,org yg pinter ngomong sepet anis hati nya pinter bohong,
2024-01-07T17:01:35Z,panasssssss,
2024-01-07T17:01:35Z,jd ri yg amanah,
2024-01-07T17:01:34Z,no omomg dapet kerja,
2024-01-07T17:01:32Z,kalo amin menang yg bakaljadi koalisibasi indonesia butuh ubah,
2024-01-07T17:01:22Z,sinis busway be cak transportasi yg bagus beda kualitas jadi transformer sekalipunmereka asal transportasi yg,
2024-01-07T17:01:19Z,anies karna negara khilafah afghanistan cipta perang sodara nkri,
2024-01-07T17:01:18Z,gak suka org yg suka nyindir lawanx,
2024-01-07T17:01:15Z,simak ganjar puji polisipak prabowo puji tnianis rakyat rakyat rakyat,
2024-01-07T17:01:07Z,prabowo marah buka kerja anis emang gt yg wowo laku slm eh sok data kerja bagus yg ditunjukkkan hadeeeehh,
2024-01-07T17:01:04Z,tonton mesti tegur melulu,
2024-01-07T17:00:54Z,bpk andil wapres mega pro capres kali kalah kali kau santai pastislm anak tani,
2024-01-07T17:00:47Z,kalo cuman omon anies juara dp wakil jha bilang perang ngapain beli alat perangthu anies cari suara,
2024-01-07T17:00:45Z,debat cerdas cermat,
2024-01-07T17:26:55Z,bgt cinta tanah air gam bangun singkat,
2024-01-07T17:39:08Z,banget kalo tanam singkong tumbuh jagung,
2024-01-07T17:00:42Z,ganjar pranowo keren cerdas lugas sederhana amanah juru paham tema debat kuasa panggung debat cakap visi misi berani adu data sanggah,
2024-01-07T17:00:41Z,nilai debat kali anis ganjar prabowo,
2024-01-07T17:00:32Z,yg berani meminpin negara,
2024-01-07T17:00:29Z,prabowo gibran,
2024-01-07T17:00:27Z,mas anis mas anis omong nggedabruss tokk,
2024-01-07T17:25:12Z,moga sesuai omong,
2024-01-07T17:00:20Z,gak suka dgn capres yg jelekin perintah jokowi ttg program food estate yg jalan yg blm gagal yg bawa angka data salah moga prabowo mas gibran yg mendptkan mandat tinggi rakyat,
2024-01-07T17:09:24Z,kritik bro negara demokrasi alergi kritik,
2024-01-07T22:23:38Z,nuralimalzahmaligana debat capres klo kritik semua nama jelekin program dpt nama data salah ambisi banget jelekin perintah jokowi program jabat gubernur dki gak yg jalan perintah jokowi demokrasi buka gak presiden ri yg hina dihujad rendah jokowi pakai cherry picking utk tutup menghujad perintah dgn topeng kritik hahaha,
2024-01-07T17:33:55Z,wowo menang,
2024-01-07T17:00:10Z,tenang prabowo rakyat nkri disinibravo,
2024-01-07T17:00:07Z,omdong ngak buktiprestasi ngak,
2024-01-07T16:59:57Z,tulus rakyat presiden nilai sungguh sungguh salah pilih,
2024-01-07T19:55:27Z,anis banyak pakai teori gambar sj tdk detil dlm laksana dlm giat kenerja lemah dlm bidang lapang cerita,
2024-01-08T00:50:57Z,bayar brp bos timses anis,
2024-01-08T05:27:12Z,usergsemuzb wkwkkwlihat jakarta pimpin beliauitu dar fakta,
2024-01-07T16:59:56Z,prabowo kk q gk liat bawa buku buku,
2024-01-07T16:59:56Z,ngk tau knapa liat anis jengkel ya,
2024-01-07T16:59:48Z,calon ne buka yg baca bismilah prabowo,
2024-01-07T18:17:35Z,,
2024-01-08T08:49:56Z,userrxrlcrm orangorang pintar,
2024-01-07T16:59:33Z,debat cagub dki janji rumah dp nyatanyasekarang janji rumah prajurit tniapakah terulangall in prabowo,
2024-01-07T16:59:26Z,pilih presiden pilih sair,
2024-01-07T16:59:08Z,jgn suka nilai orang nilai sendiriatas kerja sesui fakta,
